Dpto;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;estadoFisicoCultivo
Boyacá;Caldas;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;12.0;12.0;240.0;20.0;Solanum betaceum;En fresco
Boyacá;Caldas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;97.0;97.0;121.0;1.25;Zea mays;En fresco
Boyacá;Caldas;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;21.0;21.0;64.0;3.05;Triticum aestivum;En fresco
Boyacá;Caldas;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;80.0;80.0;1591.0;19.89;Daucus carota;En fresco
Boyacá;Caldas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;80.0;80.0;959.0;11.99;Solanum tuberosum;En fresco
Boyacá;Caldas;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;130.0;130.0;1556.0;11.97;Solanum tuberosum;En fresco
Boyacá;Caldas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;100.0;100.0;129.0;1.29;Zea mays;En fresco
Boyacá;Caldas;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;88.0;88.0;1764.0;20.05;Daucus carota;En fresco
Boyacá;Caldas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;84.0;84.0;1006.0;11.98;Solanum tuberosum;En fresco
Boyacá;Caldas;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;141.0;141.0;1698.0;12.04;Solanum tuberosum;En fresco
Boyacá;Campohermoso;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;7.0;0.0;0.0;0.0;Persea americana;En fresco
Boyacá;Campohermoso;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;8.0;8.0;20.0;2.5;Passiflora ligularis.;En fresco
Boyacá;Campohermoso;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;0.25;0.25;1.25;5.0;Morus ssp;En fresco
Boyacá;Campohermoso;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;132.0;122.0;1098.0;9.0;Musa paradisiaca L.;En fresco
Boyacá;Campohermoso;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;45.0;40.0;36.0;0.9;Zea mays;En fresco
Boyacá;Campohermoso;Malanga, Achín, Yota, Papa China, Bore;Malanga, Achín, Yota, Papa China, Bore;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;70.0;63.0;315.0;5.0;Colocasia esculenta;En fresco
Boyacá;Campohermoso;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;80.0;75.0;525.0;7.0;Manihot esculenta;En fresco
Boyacá;Campohermoso;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;40.0;35.0;31.5;0.9;Zea mays;En fresco
Boyacá;Cerinza;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;2.0;1.0;15.0;15.0;Prunus persica L.;En fresco
Boyacá;Cerinza;Manzana;Manzana;Permanente;Frutales;Caducifolios;2019;C;2.0;1.0;12.0;12.0;Manzana - Pyrus malus L.;En fresco
Boyacá;Cerinza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;5.0;3.0;30.0;10.0;Physalis peruviana L.;En fresco
Boyacá;Cerinza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;3.0;2.0;32.0;16.0;Daucus carota;En fresco
Boyacá;Cerinza;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;1.0;1.0;9.0;9.0;No aplica;En fresco
Boyacá;Cerinza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;12.0;12.0;144.0;12.0;Solanum tuberosum;En fresco
Boyacá;Cerinza;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;5.0;5.0;55.0;11.0;Allium cepa;En fresco
Boyacá;Cerinza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;0.4;0.4;7.2;18.0;Daucus carota;En fresco
Boyacá;Cerinza;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;1.0;1.0;9.0;9.0;No aplica;En fresco
Boyacá;Cerinza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;28.0;28.0;280.0;10.0;Solanum tuberosum;En fresco
Boyacá;Chinavita;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;28.0;28.0;140.0;5.0;Persea americana;En fresco
Boyacá;Chinavita;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;8.0;8.0;64.0;8.0;Passiflora ligularis.;En fresco
Boyacá;Chinavita;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;2.0;2.0;14.0;7.0;Morus ssp;En fresco
Boyacá;Chinavita;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;20.0;20.0;160.0;8.0;Musa paradisiaca L.;En fresco
Boyacá;Chinavita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;3.5;3.5;70.0;20.0;Solanum betaceum;En fresco
Boyacá;Chinavita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;15.0;14.0;14.0;1.0;Zea mays;En fresco
Boyacá;Chinavita;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;3.0;3.0;45.0;15.0;Cyclanthera pedata;En fresco
Boyacá;Chinavita;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;12.0;12.0;72.0;6.0;Canna indica;En fresco
Boyacá;Chinavita;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;2.0;2.0;20.0;10.0;Arracacia xanthorrhiza;En fresco
Boyacá;Chinavita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;3.5;3.0;90.0;30.0;Solanum tuberosum;En fresco
Boyacá;Chinavita;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;2.0;2.0;16.0;8.0;Manihot esculenta;En fresco
Boyacá;Chinavita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;5.0;5.0;1.4;0.28;Zea mays;En fresco
Boyacá;Chinavita;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;4.0;4.0;40.0;10.0;Cyclanthera pedata;En fresco
Boyacá;Chinavita;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;9.5;9.5;57.0;6.0;Canna indica;En fresco
Boyacá;Chinavita;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1.0;1.0;10.0;10.0;Arracacia xanthorrhiza;En fresco
Boyacá;Chinavita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1.5;1.5;45.0;30.0;Solanum tuberosum;En fresco
Boyacá;Chinavita;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1.0;1.0;8.0;8.0;Manihot esculenta;En fresco
Boyacá;Chiquinquirá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2019;C;8.0;8.0;40.0;5.0;Passiflora mollissima;En fresco
Boyacá;Chiquinquirá;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;5.0;5.0;35.0;7.0;Feijoa sellowiana berg.;En fresco
Boyacá;Chiquinquirá;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;6.0;6.0;72.0;12.0;Fragaria vesca;En fresco
Boyacá;Chiquinquirá;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;22.0;17.0;119.0;7.0;Solanum quitoense Lam;En fresco
Boyacá;Chiquinquirá;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;30.0;30.0;240.0;8.0;Morus ssp;En fresco
Boyacá;Chiquinquirá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;48.0;35.0;245.0;7.0;Solanum betaceum;En fresco
Boyacá;Chiquinquirá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;100.0;100.0;41.95;0.42;Zea mays;En fresco
Boyacá;Chiquinquirá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;200.0;200.0;2400.0;12.0;Solanum tuberosum;En fresco
Boyacá;Chiquinquirá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;50.0;50.0;40.0;0.8;Solanum tuberosum;En fresco
Boyacá;Chiquinquirá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;310.0;310.0;4030.0;13.0;Solanum tuberosum;En fresco
Boyacá;Chiquinquirá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;50.0;50.0;450.0;9.0;Solanum tuberosum;En fresco
Boyacá;Chiscas;Chirimoya;Chirimoya;Permanente;Frutales;Anonáceas;2019;C;64.0;62.0;1160.0;18.71;Annona cherimola;En fresco
Boyacá;Chiscas;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;15.0;5.0;32.0;6.4;Prunus persica L.;En fresco
Boyacá;Chiscas;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;6.0;6.0;42.0;7.0;Morus ssp;En fresco
Boyacá;Chiscas;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2019;C;9.0;5.0;32.0;6.4;Citrus sinensis L. OSBECK;En fresco
Boyacá;Chiscas;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;6.0;6.0;90.0;15.0;Solanum betaceum;En fresco
Boyacá;Chiscas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;70.0;70.0;91.0;1.3;Zea mays;En fresco
Boyacá;Chiscas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;35.0;35.0;665.0;19.0;Allium cepa;En fresco
Boyacá;Chiscas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;100.0;100.0;1800.0;18.0;Solanum tuberosum;En fresco
Boyacá;Chiscas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;70.0;70.0;91.0;1.3;Zea mays;En fresco
Boyacá;Chiscas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;35.0;35.0;665.0;19.0;Allium cepa;En fresco
Boyacá;Chiscas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;110.0;110.0;1980.0;18.0;Solanum tuberosum;En fresco
Boyacá;Chita;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;2.0;0.0;0.0;0.0;Persea americana;En fresco
Boyacá;Chita;Brevo;Brevo;Permanente;Frutales;Demas frutales;2019;C;139.0;139.0;695.0;5.0;Ficus carica L.;En fresco
Boyacá;Chita;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;15.0;0.0;0.0;0.0;Prunus persica L.;En fresco
Boyacá;Chita;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;4.0;4.0;8.0;2.0;Morus ssp;En fresco
Boyacá;Chita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;20.0;10.0;100.0;10.0;Solanum betaceum;En fresco
Boyacá;Chita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;28.0;28.0;39.2;1.4;Zea mays;En fresco
Boyacá;Chita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;14.0;14.0;28.0;2.0;Triticum aestivum;En fresco
Boyacá;Chita;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;20.0;20.0;400.0;20.0;Allium cepa;En fresco
Boyacá;Chita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;210.0;210.0;2520.0;12.0;Solanum tuberosum;En fresco
Boyacá;Chita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;70.0;60.0;84.0;1.4;Zea mays;En fresco
Boyacá;Chita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;B;25.0;25.0;50.0;2.0;Triticum aestivum;En fresco
Boyacá;Chita;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;75.0;57.0;1140.0;20.0;Allium cepa;En fresco
Boyacá;Chita;Cebolla De Rama;Cebolla De Rama;Transitorio;Hortalizas;Hortalizas de Tallo;2019;B;4.0;3.0;75.0;25.0;Allium fistulosum;En fresco
Boyacá;Chita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;231.0;231.0;2772.0;12.0;Solanum tuberosum;En fresco
Boyacá;Chitaraque;Limón  Mandarino;Limón;Permanente;Frutales;Cítricos;2019;C;9.0;8.0;160.0;20.0;Citrus limon L.;En fresco
Boyacá;Chitaraque;Limón  Tahití;Limón;Permanente;Frutales;Cítricos;2019;C;6.0;0.0;0.0;0.0;Citrus limon L.;En fresco
Boyacá;Chitaraque;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;9.0;6.0;120.0;20.0;Solanum quitoense Lam;En fresco
Boyacá;Chitaraque;Naranja Valencia;Naranja;Permanente;Frutales;Cítricos;2019;C;4.0;0.0;0.0;0.0;Citrus sinensis L. OSBECK;En fresco
Boyacá;Chitaraque;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2019;C;12.0;10.0;300.0;30.0;Citrus sinensis L. OSBECK;En fresco
Boyacá;Chitaraque;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;147.0;89.0;534.0;6.0;Musa paradisiaca L.;En fresco
Boyacá;Chitaraque;Sacha inchi;Sacha inchi;Permanente;Oleaginosas;Oleaginosas;2019;C;15.0;12.0;12.0;1.0;Plukenetia volubilis;En fresco
Boyacá;Chitaraque;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;120.0;115.0;172.5;1.5;Zea mays;En fresco
Boyacá;Chitaraque;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;30.0;30.0;300.0;10.0;Manihot esculenta;En fresco
Boyacá;Chitaraque;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;110.0;110.0;132.0;1.2;Zea mays;En fresco
Boyacá;Chitaraque;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;28.0;28.0;280.0;10.0;Manihot esculenta;En fresco
Boyacá;Chivatá;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;1.7;0.7;10.5;15.0;Fragaria vesca;En fresco
Boyacá;Chivatá;Avena;Avena;Transitorio;Cereales;Cereales;2019;A;20.0;20.0;26.0;1.3;Avena sativa;En fresco
Boyacá;Chivatá;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;A;90.0;90.0;162.0;1.8;Hordeum vulgare;En fresco
Boyacá;Chivatá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;15.0;15.0;7.5;0.5;Zea mays;En fresco
Boyacá;Chivatá;Quinua;Quinua;Transitorio;Cereales;Cereales;2019;A;4.0;4.0;5.2;1.3;Chenopodium quinoa;En fresco
Boyacá;Chivatá;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;10.0;10.0;16.0;1.6;Triticum aestivum;En fresco
Boyacá;Chivatá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;10.0;10.0;150.0;15.0;Allium cepa;En fresco
Boyacá;Chivatá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;3.0;3.0;9.0;3.0;No aplica;En fresco
Boyacá;Chivatá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;60.0;60.0;1500.0;25.0;Solanum tuberosum;En fresco
Boyacá;Chivatá;Avena;Avena;Transitorio;Cereales;Cereales;2019;B;15.0;15.0;13.5;0.9;Avena sativa;En fresco
Boyacá;Chivatá;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;B;70.0;70.0;105.0;1.5;Hordeum vulgare;En fresco
Boyacá;Chivatá;Quinua;Quinua;Transitorio;Cereales;Cereales;2019;B;5.0;5.0;4.5;0.9;Chenopodium quinoa;En fresco
Boyacá;Chivatá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;15.0;15.0;180.0;12.0;Allium cepa;En fresco
Boyacá;Chivatá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;1.5;1.5;1.5;1.0;No aplica;En fresco
Boyacá;Chivatá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;50.0;50.0;900.0;18.0;Solanum tuberosum;En fresco
Boyacá;Ciénega;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;35.0;20.0;280.0;14.0;Feijoa sellowiana berg.;En fresco
Boyacá;Ciénega;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;55.0;55.0;825.0;15.0;Solanum quitoense Lam;En fresco
Boyacá;Ciénega;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;56.0;56.0;392.0;7.0;Morus ssp;En fresco
Boyacá;Ciénega;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;122.0;122.0;1464.0;12.0;Solanum betaceum;En fresco
Boyacá;Ciénega;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;113.0;80.0;1600.0;20.0;Physalis peruviana L.;En fresco
Boyacá;Ciénega;Avena;Avena;Transitorio;Cereales;Cereales;2019;A;0.0;0.0;0.0;0.0;Avena sativa;En fresco
Boyacá;Ciénega;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;0.75;0.75;9.0;12.0;Lycopersicon esculentum;En fresco
Boyacá;Ciénega;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;30.0;30.0;625.0;20.83;Arracacia xanthorrhiza;En fresco
Boyacá;Ciénega;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;264.0;264.0;3226.0;12.22;Solanum tuberosum;En fresco
Boyacá;Ciénega;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;0.75;0.75;9.0;12.0;Lycopersicon esculentum;En fresco
Boyacá;Ciénega;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;30.0;30.0;630.0;21.0;Arracacia xanthorrhiza;En fresco
Boyacá;Ciénega;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;245.0;245.0;3062.5;12.5;Solanum tuberosum;En fresco
Boyacá;Cómbita;Ciruela;Ciruela;Permanente;Frutales;Caducifolios;2019;C;32.0;0.0;0.0;0.0;Prunus domestica L.;En fresco
Boyacá;Cómbita;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2019;C;20.0;0.0;0.0;0.0;Passiflora mollissima;En fresco
Boyacá;Cómbita;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;63.0;63.0;1364.0;21.65;Prunus persica L.;En fresco
Boyacá;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;3.0;0.0;0.0;0.0;Feijoa sellowiana berg.;En fresco
Boyacá;Cómbita;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;5.0;0.0;0.0;0.0;Fragaria vesca;En fresco
Boyacá;Cómbita;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;67.0;65.0;402.0;6.18;Morus ssp;En fresco
Boyacá;Cómbita;Avena;Avena;Transitorio;Cereales;Cereales;2019;A;25.0;25.0;37.0;1.48;Avena sativa;En fresco
Boyacá;Cómbita;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;A;12.0;12.0;24.0;2.0;Hordeum vulgare;En fresco
Boyacá;Cómbita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;0.0;0.0;0.0;0.0;Zea mays;En fresco
Boyacá;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;10.0;10.0;20.0;2.0;Triticum aestivum;En fresco
Boyacá;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;20.0;20.0;240.0;12.0;No aplica;En fresco
Boyacá;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;650.0;650.0;14300.0;22.0;Solanum tuberosum;En fresco
Boyacá;Cómbita;Avena;Avena;Transitorio;Cereales;Cereales;2019;B;20.0;20.0;46.0;2.3;Avena sativa;En fresco
Boyacá;Cómbita;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;B;10.0;10.0;25.0;2.5;Hordeum vulgare;En fresco
Boyacá;Cómbita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;63.0;63.0;75.6;1.2;Zea mays;En fresco
Boyacá;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;B;9.0;9.0;18.0;2.0;Triticum aestivum;En fresco
Boyacá;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;18.0;18.0;216.0;12.0;No aplica;En fresco
Boyacá;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;550.0;550.0;13750.0;25.0;Solanum tuberosum;En fresco
Boyacá;Coper;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;204.0;110.0;850.3;7.73;Persea americana;En fresco
Boyacá;Coper;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2019;C;17.0;17.0;204.0;12.0;Annona muricata L.;En fresco
Boyacá;Coper;Mangostino;Mangostino;Permanente;Frutales;Demas frutales;2019;C;10.0;10.0;100.0;10.0;Garcinia mangostana L.;En fresco
Boyacá;Coper;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2019;C;205.0;178.0;1780.0;10.0;Citrus sinensis L. OSBECK;En fresco
Boyacá;Coper;Pitahaya;Pitahaya;Permanente;Frutales;Demas frutales;2019;C;8.0;8.0;64.0;8.0;Hylocereus triangularis;En fresco
Boyacá;Coper;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;150.0;150.0;1200.0;8.0;Musa paradisiaca L.;En fresco
Boyacá;Coper;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;48.0;40.0;60.0;1.5;Zea mays;En fresco
Boyacá;Coper;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;90.0;75.0;1500.0;20.0;Manihot esculenta;En fresco
Boyacá;Coper;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;60.0;55.0;82.5;1.5;Zea mays;En fresco
Boyacá;Corrales;Arándano;Arándano;Permanente;Frutales;Demas frutales;2019;C;2.0;2.0;32.0;16.0;Vaccinium corymbosum;En fresco
Boyacá;Corrales;Brevo;Brevo;Permanente;Frutales;Demas frutales;2019;C;7.7;7.7;46.2;6.0;Ficus carica L.;En fresco
Boyacá;Corrales;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;9.9;8.9;120.15;13.5;Prunus persica L.;En fresco
Boyacá;Corrales;Uva;Uva;Permanente;Frutales;Demas frutales;2019;C;10.0;9.0;21.6;2.4;Vitis vinífera L;En fresco
Boyacá;Corrales;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;A;1.0;1.0;2.0;2.0;Hordeum vulgare;En fresco
Boyacá;Corrales;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;14.0;13.6;16.32;1.2;Zea mays;En fresco
Boyacá;Corrales;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;2.0;1.8;3.6;2.0;Triticum aestivum;En fresco
Boyacá;Corrales;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;29.0;28.0;672.0;24.0;Allium cepa;En fresco
Boyacá;Corrales;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;18.0;17.0;765.0;45.0;Lycopersicon esculentum;En fresco
Boyacá;Corrales;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;1.0;1.0;5.0;5.0;No aplica;En fresco
Boyacá;Corrales;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;4.0;4.0;88.0;22.0;Solanum tuberosum;En fresco
Boyacá;Corrales;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;31.0;30.0;600.0;20.0;Allium cepa;En fresco
Boyacá;Corrales;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;18.0;17.0;765.0;45.0;Lycopersicon esculentum;En fresco
Boyacá;Corrales;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;1.5;1.0;5.0;5.0;No aplica;En fresco
Boyacá;Corrales;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1.0;0.8;17.6;22.0;Solanum tuberosum;En fresco
Boyacá;Covarachía;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;8.0;5.0;63.0;12.6;Persea americana;En fresco
Boyacá;Covarachía;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;11.0;8.0;126.0;15.75;Prunus persica L.;En fresco
Boyacá;Covarachía;Maracuyá;Maracuyá;Permanente;Frutales;Pasifloráceas;2019;C;8.0;6.0;70.0;11.67;Passiflora edulis;En fresco
Boyacá;Covarachía;Piña demás variedades;Piña;Permanente;Frutales;Demas frutales;2019;C;57.0;48.0;495.0;10.31;Ananas comosus L. Merr.;En fresco
Boyacá;Covarachía;Uva;Uva;Permanente;Frutales;Demas frutales;2019;C;7.0;4.0;21.0;5.25;Vitis vinífera L;En fresco
Boyacá;Covarachía;Otros cítricos;Otros cítricos;Permanente;Frutales;Cítricos;2019;C;11.0;6.0;70.0;11.67;No aplica;En fresco
Boyacá;Covarachía;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;100.0;100.0;150.0;1.5;Zea mays;En fresco
