codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;codCultivo;nombreCientificoCultivo;estadoFisicoCultivo
15;Boyacá;15114;Busbanzá;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;1;1;5;5;1050200;Cucurbita maxima;En fresco
15;Boyacá;15114;Busbanzá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;2,5;2,5;3,75;1,5;1059900;No aplica;En fresco
15;Boyacá;15114;Busbanzá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;6;6;60;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15114;Busbanzá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;2,5;2,5;2,5;1;1059900;No aplica;En fresco
15;Boyacá;15131;Caldas;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2019;C;20;20;160;8;2042200;Passiflora mollissima;En fresco
15;Boyacá;15131;Caldas;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;6;6;140;23,33;2042700;Fragaria vesca;En fresco
15;Boyacá;15131;Caldas;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;5;5;20;4;2044700;Morus ssp;En fresco
15;Boyacá;15131;Caldas;Papayuela -Babaco;Papayuela -Babaco;Permanente;Frutales;Demas frutales;2019;C;20;20;140;7;2045400;Vasconcellea pubescens;En fresco
15;Boyacá;15131;Caldas;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;12;12;240;20;2046300;Solanum betaceum;En fresco
15;Boyacá;15131;Caldas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;97;97;121;1,25;1010497;Zea mays;En fresco
15;Boyacá;15131;Caldas;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;21;21;64;3,05;1010800;Triticum aestivum;En fresco
15;Boyacá;15131;Caldas;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;80;80;1591;19,89;1053000;Daucus carota;En fresco
15;Boyacá;15131;Caldas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;80;80;959;11,99;1080701;Solanum tuberosum;En fresco
15;Boyacá;15131;Caldas;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;130;130;1556;11,97;1080702;Solanum tuberosum;En fresco
15;Boyacá;15131;Caldas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;100;100;129;1,29;1010497;Zea mays;En fresco
15;Boyacá;15131;Caldas;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;88;88;1764;20,05;1053000;Daucus carota;En fresco
15;Boyacá;15131;Caldas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;84;84;1006;11,98;1080701;Solanum tuberosum;En fresco
15;Boyacá;15131;Caldas;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;141;141;1698;12,04;1080702;Solanum tuberosum;En fresco
15;Boyacá;15135;Campohermoso;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;7;0;0;0;2040299;Persea americana;En fresco
15;Boyacá;15135;Campohermoso;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;8;8;20;2,5;2042800;Passiflora ligularis.;En fresco
15;Boyacá;15135;Campohermoso;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;0,25;0,25;1,25;5;2044700;Morus ssp;En fresco
15;Boyacá;15135;Campohermoso;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;132;122;1098;9;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15135;Campohermoso;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;45;40;36;0,9;1010497;Zea mays;En fresco
15;Boyacá;15135;Campohermoso;Malanga, Achín, Yota, Papa China, Bore;Malanga, Achín, Yota, Papa China, Bore;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;70;63;315;5;1080400;Colocasia esculenta;En fresco
15;Boyacá;15135;Campohermoso;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;80;75;525;7;1081001;Manihot esculenta;En fresco
15;Boyacá;15135;Campohermoso;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;40;35;31,5;0,9;1010497;Zea mays;En fresco
15;Boyacá;15162;Cerinza;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;2;1;15;15;2042400;Prunus persica L.;En fresco
15;Boyacá;15162;Cerinza;Manzana;Manzana;Permanente;Frutales;Caducifolios;2019;C;2;1;12;12;2044400;Manzana - Pyrus malus L.;En fresco
15;Boyacá;15162;Cerinza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;5;3;30;10;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15162;Cerinza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;3;2;32;16;1053000;Daucus carota;En fresco
15;Boyacá;15162;Cerinza;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;1;1;9;9;1059900;No aplica;En fresco
15;Boyacá;15162;Cerinza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;12;12;144;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15162;Cerinza;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;5;5;55;11;1051100;Allium cepa;En fresco
15;Boyacá;15162;Cerinza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;0,4;0,4;7,2;18;1053000;Daucus carota;En fresco
15;Boyacá;15162;Cerinza;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;1;1;9;9;1059900;No aplica;En fresco
15;Boyacá;15162;Cerinza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;28;28;280;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15172;Chinavita;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;28;28;140;5;2040299;Persea americana;En fresco
15;Boyacá;15172;Chinavita;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;8;8;64;8;2042800;Passiflora ligularis.;En fresco
15;Boyacá;15172;Chinavita;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;2;2;14;7;2044700;Morus ssp;En fresco
15;Boyacá;15172;Chinavita;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;20;20;160;8;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15172;Chinavita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;3,5;3,5;70;20;2046300;Solanum betaceum;En fresco
15;Boyacá;15172;Chinavita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;15;14;14;1;1010497;Zea mays;En fresco
15;Boyacá;15172;Chinavita;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;3;3;45;15;1052400;Cyclanthera pedata;En fresco
15;Boyacá;15172;Chinavita;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;12;12;72;6;1080100;Canna indica;En fresco
15;Boyacá;15172;Chinavita;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;2;2;20;10;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15172;Chinavita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;3,5;3;90;30;1080701;Solanum tuberosum;En fresco
15;Boyacá;15172;Chinavita;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;2;2;16;8;1081001;Manihot esculenta;En fresco
15;Boyacá;15172;Chinavita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;5;5;1,4;0,28;1010497;Zea mays;En fresco
15;Boyacá;15172;Chinavita;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;4;4;40;10;1052400;Cyclanthera pedata;En fresco
15;Boyacá;15172;Chinavita;Achira;Achira;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;9,5;9,5;57;6;1080100;Canna indica;En fresco
15;Boyacá;15172;Chinavita;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1;1;10;10;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15172;Chinavita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1,5;1,5;45;30;1080701;Solanum tuberosum;En fresco
15;Boyacá;15172;Chinavita;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;1;1;8;8;1081001;Manihot esculenta;En fresco
15;Boyacá;15176;Chiquinquirá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2019;C;8;8;40;5;2042200;Passiflora mollissima;En fresco
15;Boyacá;15176;Chiquinquirá;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;5;5;35;7;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15176;Chiquinquirá;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;6;6;72;12;2042700;Fragaria vesca;En fresco
15;Boyacá;15176;Chiquinquirá;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;22;17;119;7;2043700;Solanum quitoense Lam;En fresco
15;Boyacá;15176;Chiquinquirá;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;30;30;240;8;2044700;Morus ssp;En fresco
15;Boyacá;15176;Chiquinquirá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;48;35;245;7;2046300;Solanum betaceum;En fresco
15;Boyacá;15176;Chiquinquirá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;100;100;41,95;0,42;1010497;Zea mays;En fresco
15;Boyacá;15176;Chiquinquirá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;200;200;2400;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15176;Chiquinquirá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;50;50;40;0,8;1080702;Solanum tuberosum;En fresco
15;Boyacá;15176;Chiquinquirá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;310;310;4030;13;1080701;Solanum tuberosum;En fresco
15;Boyacá;15176;Chiquinquirá;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;50;50;450;9;1080702;Solanum tuberosum;En fresco
15;Boyacá;15180;Chiscas;Chirimoya;Chirimoya;Permanente;Frutales;Anonáceas;2019;C;64;62;1160;18,71;2041500;Annona cherimola;En fresco
15;Boyacá;15180;Chiscas;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;15;5;32;6,4;2042400;Prunus persica L.;En fresco
15;Boyacá;15180;Chiscas;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;6;6;42;7;2044700;Morus ssp;En fresco
15;Boyacá;15180;Chiscas;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2019;C;9;5;32;6,4;2044999;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15180;Chiscas;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;6;6;90;15;2046300;Solanum betaceum;En fresco
15;Boyacá;15180;Chiscas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;70;70;91;1,3;1010497;Zea mays;En fresco
15;Boyacá;15180;Chiscas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;35;35;665;19;1051100;Allium cepa;En fresco
15;Boyacá;15180;Chiscas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;100;100;1800;18;1080701;Solanum tuberosum;En fresco
15;Boyacá;15180;Chiscas;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;70;70;91;1,3;1010497;Zea mays;En fresco
15;Boyacá;15180;Chiscas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;35;35;665;19;1051100;Allium cepa;En fresco
15;Boyacá;15180;Chiscas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;110;110;1980;18;1080701;Solanum tuberosum;En fresco
15;Boyacá;15183;Chita;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;2;0;0;0;2040299;Persea americana;En fresco
15;Boyacá;15183;Chita;Brevo;Brevo;Permanente;Frutales;Demas frutales;2019;C;139;139;695;5;2041100;Ficus carica L.;En fresco
15;Boyacá;15183;Chita;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;15;0;0;0;2042400;Prunus persica L.;En fresco
15;Boyacá;15183;Chita;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;4;4;8;2;2044700;Morus ssp;En fresco
15;Boyacá;15183;Chita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;20;10;100;10;2046300;Solanum betaceum;En fresco
15;Boyacá;15183;Chita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;28;28;39,2;1,4;1010497;Zea mays;En fresco
15;Boyacá;15183;Chita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;14;14;28;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15183;Chita;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;20;20;400;20;1051100;Allium cepa;En fresco
15;Boyacá;15183;Chita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;210;210;2520;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15183;Chita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;70;60;84;1,4;1010497;Zea mays;En fresco
15;Boyacá;15183;Chita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;B;25;25;50;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15183;Chita;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;75;57;1140;20;1051100;Allium cepa;En fresco
15;Boyacá;15183;Chita;Cebolla De Rama;Cebolla De Rama;Transitorio;Hortalizas;Hortalizas de Tallo;2019;B;4;3;75;25;1051200;Allium fistulosum;En fresco
15;Boyacá;15183;Chita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;231;231;2772;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15185;Chitaraque;Limón  Mandarino;Limón;Permanente;Frutales;Cítricos;2019;C;9;8;160;20;2043601;Citrus limon L.;En fresco
15;Boyacá;15185;Chitaraque;Limón  Tahití;Limón;Permanente;Frutales;Cítricos;2019;C;6;0;0;0;2043603;Citrus limon L.;En fresco
15;Boyacá;15185;Chitaraque;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;9;6;120;20;2043700;Solanum quitoense Lam;En fresco
15;Boyacá;15185;Chitaraque;Naranja Valencia;Naranja;Permanente;Frutales;Cítricos;2019;C;4;0;0;0;2044903;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15185;Chitaraque;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2019;C;12;10;300;30;2044999;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15185;Chitaraque;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;147;89;534;6;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15185;Chitaraque;Sacha inchi;Sacha inchi;Permanente;Oleaginosas;Oleaginosas;2019;C;15;12;12;1;2070500;Plukenetia volubilis;En fresco
15;Boyacá;15185;Chitaraque;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;120;115;172,5;1,5;1010497;Zea mays;En fresco
15;Boyacá;15185;Chitaraque;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;30;30;300;10;1081001;Manihot esculenta;En fresco
15;Boyacá;15185;Chitaraque;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;110;110;132;1,2;1010497;Zea mays;En fresco
15;Boyacá;15185;Chitaraque;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;28;28;280;10;1081001;Manihot esculenta;En fresco
15;Boyacá;15187;Chivatá;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;1,7;0,7;10,5;15;2042700;Fragaria vesca;En fresco
15;Boyacá;15187;Chivatá;Avena;Avena;Transitorio;Cereales;Cereales;2019;A;20;20;26;1,3;1010200;Avena sativa;En fresco
15;Boyacá;15187;Chivatá;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;A;90;90;162;1,8;1010300;Hordeum vulgare;En fresco
15;Boyacá;15187;Chivatá;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;15;15;7,5;0,5;1010497;Zea mays;En fresco
15;Boyacá;15187;Chivatá;Quinua;Quinua;Transitorio;Cereales;Cereales;2019;A;4;4;5,2;1,3;1010600;Chenopodium quinoa;En fresco
15;Boyacá;15187;Chivatá;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;10;10;16;1,6;1010800;Triticum aestivum;En fresco
15;Boyacá;15187;Chivatá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;10;10;150;15;1051100;Allium cepa;En fresco
15;Boyacá;15187;Chivatá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;3;3;9;3;1059900;No aplica;En fresco
15;Boyacá;15187;Chivatá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;60;60;1500;25;1080701;Solanum tuberosum;En fresco
15;Boyacá;15187;Chivatá;Avena;Avena;Transitorio;Cereales;Cereales;2019;B;15;15;13,5;0,9;1010200;Avena sativa;En fresco
15;Boyacá;15187;Chivatá;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;B;70;70;105;1,5;1010300;Hordeum vulgare;En fresco
15;Boyacá;15187;Chivatá;Quinua;Quinua;Transitorio;Cereales;Cereales;2019;B;5;5;4,5;0,9;1010600;Chenopodium quinoa;En fresco
15;Boyacá;15187;Chivatá;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;15;15;180;12;1051100;Allium cepa;En fresco
15;Boyacá;15187;Chivatá;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;1,5;1,5;1,5;1;1059900;No aplica;En fresco
15;Boyacá;15187;Chivatá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;50;50;900;18;1080701;Solanum tuberosum;En fresco
15;Boyacá;15189;Ciénega;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;35;20;280;14;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15189;Ciénega;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;55;55;825;15;2043700;Solanum quitoense Lam;En fresco
15;Boyacá;15189;Ciénega;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;56;56;392;7;2044700;Morus ssp;En fresco
15;Boyacá;15189;Ciénega;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;122;122;1464;12;2046300;Solanum betaceum;En fresco
15;Boyacá;15189;Ciénega;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2019;C;113;80;1600;20;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15189;Ciénega;Avena;Avena;Transitorio;Cereales;Cereales;2019;A;0;0;0;0;1010200;Avena sativa;En fresco
15;Boyacá;15189;Ciénega;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;A;0,75;0,75;9;12;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15189;Ciénega;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;30;30;625;20,83;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15189;Ciénega;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;264;264;3226;12,22;1080701;Solanum tuberosum;En fresco
15;Boyacá;15189;Ciénega;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2019;B;0,75;0,75;9;12;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15189;Ciénega;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;30;30;630;21;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15189;Ciénega;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;245;245;3062,5;12,5;1080701;Solanum tuberosum;En fresco
15;Boyacá;15204;Cómbita;Ciruela;Ciruela;Permanente;Frutales;Caducifolios;2019;C;32;0;0;0;2041800;Prunus domestica L.;En fresco
15;Boyacá;15204;Cómbita;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2019;C;20;0;0;0;2042200;Passiflora mollissima;En fresco
15;Boyacá;15204;Cómbita;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;63;63;1364;21,65;2042400;Prunus persica L.;En fresco
15;Boyacá;15204;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;3;0;0;0;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15204;Cómbita;Fresa;Fresa;Permanente;Frutales;Demas frutales;2019;C;5;0;0;0;2042700;Fragaria vesca;En fresco
15;Boyacá;15204;Cómbita;Mora;Mora;Permanente;Frutales;Demas frutales;2019;C;67;65;402;6,18;2044700;Morus ssp;En fresco
15;Boyacá;15204;Cómbita;Avena;Avena;Transitorio;Cereales;Cereales;2019;A;25;25;37;1,48;1010200;Avena sativa;En fresco
15;Boyacá;15204;Cómbita;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;A;12;12;24;2;1010300;Hordeum vulgare;En fresco
15;Boyacá;15204;Cómbita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;0;0;0;0;1010497;Zea mays;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;10;10;20;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;20;20;240;12;1059900;No aplica;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;650;650;14300;22;1080701;Solanum tuberosum;En fresco
15;Boyacá;15204;Cómbita;Avena;Avena;Transitorio;Cereales;Cereales;2019;B;20;20;46;2,3;1010200;Avena sativa;En fresco
15;Boyacá;15204;Cómbita;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;B;10;10;25;2,5;1010300;Hordeum vulgare;En fresco
15;Boyacá;15204;Cómbita;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;63;63;75,6;1,2;1010497;Zea mays;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;B;9;9;18;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;18;18;216;12;1059900;No aplica;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;B;550;550;13750;25;1080701;Solanum tuberosum;En fresco
15;Boyacá;15212;Coper;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2019;C;204;110;850,3;7,73;2040299;Persea americana;En fresco
15;Boyacá;15212;Coper;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2019;C;17;17;204;12;2042900;Annona muricata L.;En fresco
15;Boyacá;15212;Coper;Mangostino;Mangostino;Permanente;Frutales;Demas frutales;2019;C;10;10;100;10;2044300;Garcinia mangostana L.;En fresco
15;Boyacá;15212;Coper;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2019;C;205;178;1780;10;2044999;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15212;Coper;Pitahaya;Pitahaya;Permanente;Frutales;Demas frutales;2019;C;8;8;64;8;2045700;Hylocereus triangularis;En fresco
15;Boyacá;15212;Coper;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2019;C;150;150;1200;8;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15212;Coper;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;48;40;60;1,5;1010497;Zea mays;En fresco
15;Boyacá;15212;Coper;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2019;A;90;75;1500;20;1081001;Manihot esculenta;En fresco
15;Boyacá;15212;Coper;Maíz Tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;60;55;82,5;1,5;1010497;Zea mays;En fresco
15;Boyacá;15215;Corrales;Arándano;Arándano;Permanente;Frutales;Demas frutales;2019;C;2;2;32;16;2040400;Vaccinium corymbosum;En fresco
15;Boyacá;15215;Corrales;Brevo;Brevo;Permanente;Frutales;Demas frutales;2019;C;7,7;7,7;46,2;6;2041100;Ficus carica L.;En fresco
15;Boyacá;15215;Corrales;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2019;C;9,9;8,9;120,15;13,5;2042400;Prunus persica L.;En fresco
15;Boyacá;15215;Corrales;Uva;Uva;Permanente;Frutales;Demas frutales;2019;C;10;9;21,6;2,4;2046600;Vitis vinífera L;En fresco
15;Boyacá;15215;Corrales;Cebada;Cebada;Transitorio;Cereales;Cereales;2019;A;1;1;2;2;1010300;Hordeum vulgare;En fresco
